Day,Compound Sentiment
Date,0
2022-03-29,0.24361875000000002
2022-03-28,0.10427142857142856
2022-03-27,0.42684999999999995
2022-03-26,0.23397142857142855
2022-03-25,0.17065999999999998
2022-03-24,0.4937
2022-03-23,0.4124666666666667
2022-03-22,0.4090222222222222
2022-03-21,-0.1984
2022-03-20,0.25889999999999996
2022-03-19,0.3508545454545455
2022-03-18,0.35557777777777777
2022-03-17,0.4043200000000001
2022-03-16,0.1774111111111111
2022-03-15,0.55872
2022-03-14,0.4407
2022-03-13,0.448375
2022-03-12,-0.028200000000000003
2022-03-11,0.057192307692307695
2022-03-10,0.35933000000000004
2022-03-09,0.20457812500000003
2022-03-08,-0.1624
2022-03-07,0.06447692307692307
2022-03-06,0.5476
2022-03-05,0.56045
2022-03-04,0.1552769230769231
2022-03-03,0.487225
