Day,Compound Sentiment
Date,0
2022-03-06,0.34113333333333334
2022-03-05,0.2782875
2022-03-04,0.13514705882352943
2022-03-03,0.1553875
2022-03-02,0.02189
2022-03-01,-0.02145454545454545
2022-02-28,-0.04149999999999998
2022-02-27,0.19076666666666667
2022-02-26,0.21619999999999998
2022-02-25,-0.15834285714285715
2022-02-24,0.09106363636363635
2022-02-23,0.02699999999999999
2022-02-22,0.23321428571428568
2022-02-21,0.22043
2022-02-20,0.15863999999999998
2022-02-19,0.42194000000000004
2022-02-18,0.28995
2022-02-17,0.11954999999999999
2022-02-16,-0.06342
2022-02-15,0.32362500000000005
2022-02-14,0.29231999999999997
2022-02-13,0.26403333333333334
2022-02-12,0.34605
2022-02-11,0.20126666666666662
2022-02-10,0.29235
2022-02-09,-0.020319999999999994
2022-02-08,0.17937142857142857
2022-02-07,0.2458428571428572
2022-02-06,0.10454545454545454
2022-02-05,0.0
2022-02-04,0.04545384615384615
2022-02-03,0.07461153846153845
2022-02-02,0.24608333333333335
2022-02-01,0.3246578947368421
2022-01-31,0.23510666666666666
2022-01-30,0.27351538461538466
2022-01-29,0.19991
2022-01-28,0.13115652173913045
2022-01-27,0.10553516483516484
2022-01-26,0.28874
2022-01-25,-0.08880833333333332
2022-01-24,0.15562666666666666
2022-01-23,0.19277647058823527
2022-01-22,0.05419
2022-01-21,0.2637769230769231
2022-01-20,0.010249999999999981
2022-01-19,0.18599999999999997
2022-01-18,0.2523888888888889
2022-01-17,0.04989999999999999
2022-01-16,0.29112499999999997
2022-01-15,0.10629999999999995
2022-01-14,-0.11520909090909091
2022-01-13,0.12646666666666667
2022-01-12,0.19822727272727272
2022-01-11,0.16881111111111113
2022-01-10,0.15055714285714283
2022-01-09,0.2999285714285715
2022-01-08,0.47096
2022-01-07,0.20995
2022-01-06,0.05678749999999999
2022-01-05,0.13469999999999996
2022-01-04,0.2246076923076923
2022-01-03,0.20767619047619051
2022-01-02,0.1257
2022-01-01,0.36205
2021-12-31,0.10137999999999998
2021-12-30,0.235675
2021-12-29,0.2209375
2021-12-28,0.26416666666666666
2021-12-27,0.16159545454545457
2021-12-26,0.4583285714285714
2021-12-25,-0.0772
2021-12-24,0.18481999999999998
2021-12-23,0.2532818181818182
2021-12-22,0.22508666666666668
2021-12-21,0.46145714285714284
2021-12-20,0.4387833333333333
2021-12-19,0.50922
2021-12-18,0.298
2021-12-17,0.4451
2021-12-16,0.18285
2021-12-15,0.25597333333333333
2021-12-14,0.2877714285714286
2021-12-13,0.09687027027027027
2021-12-12,0.3113
2021-12-11,0.06072222222222223
2021-12-10,0.16511875
2021-12-09,0.16284782608695653
2021-12-08,0.18537741935483876
2021-12-07,0.12150000000000002
2021-12-06,0.0382
2021-12-05,0.21467999999999998
2021-12-04,0.42564444444444444
2021-12-03,0.09966
2021-12-02,0.15232307692307687
2021-12-01,0.016151851851851858
2021-11-30,0.11749999999999998
2021-11-29,0.27807
2021-11-28,0.20348888888888889
2021-11-27,0.2085285714285714
2021-11-26,0.12227692307692307
2021-11-25,0.43916000000000005
2021-11-24,0.18143125
2021-11-23,0.3903875
2021-11-22,0.34385454545454547
2021-11-21,0.19565000000000002
2021-11-20,0.32579166666666665
2021-11-19,0.271565
2021-11-18,0.16669574468085108
2021-11-17,0.22437333333333337
2021-11-16,0.17002499999999995
2021-11-15,0.19632857142857146
2021-11-14,0.37282499999999996
2021-11-13,0.06272499999999998
2021-11-12,0.3031888888888889
2021-11-11,0.3019
2021-11-10,0.1860625
2021-11-09,0.287915
2021-11-08,0.3407714285714286
2021-11-07,0.2572571428571429
2021-11-06,0.420025
2021-11-05,0.12692222222222224
2021-11-04,0.16220909090909086
2021-11-03,0.0363
2021-11-02,0.20664615384615384
2021-11-01,0.3521
2021-10-31,0.4619714285714286
2021-10-30,0.17796250000000002
2021-10-29,0.18338333333333331
2021-10-28,-0.0168793103448276
2021-10-27,-0.045207142857142855
2021-10-26,0.15886666666666668
2021-10-25,0.16920000000000002
2021-10-24,0.5435000000000001
2021-10-23,0.18732500000000002
2021-10-22,0.26687999999999995
2021-10-21,-0.003430000000000005
2021-10-20,0.26243
2021-10-19,0.1310642857142857
2021-10-18,0.2787913043478261
2021-10-17,0.32014444444444445
2021-10-16,0.45454
2021-10-15,-0.006685714285714287
2021-10-14,0.44689333333333336
2021-10-13,-0.32258
2021-10-12,0.02589999999999999
2021-10-11,0.79615
2021-10-10,0.38083999999999996
2021-10-09,0.557525
2021-10-08,0.45607142857142857
2021-10-07,0.24669999999999997
2021-10-06,0.24352000000000001
2021-10-05,0.331
2021-10-04,0.12283000000000002
2021-10-03,0.8225
2021-10-02,0.007524999999999997
2021-10-01,0.24825454545454545
2021-09-30,0.09889999999999999
