Day,Compound Sentiment
Date,0
2022-06-11,0.1664272727272727
2022-06-10,0.20602101449275348
2022-06-09,0.2406450819672131
2022-06-08,0.18167764705882353
2022-06-07,0.12044050632911389
2022-06-06,0.09765874999999999
2022-06-05,0.010772857142857152
2022-06-04,0.2339912280701754
2022-06-03,0.06297623762376238
2022-06-02,0.18744079999999996
2022-06-01,0.17702499999999996
2022-05-31,0.20057101449275355
2022-05-30,0.0983811320754717
2022-05-29,0.23366170212765955
2022-05-28,0.21973943661971834
2022-05-27,0.2055397959183673
2022-05-26,0.23178488372093017
2022-05-25,0.08690624999999999
2022-05-24,0.11671971830985911
2022-05-23,0.09426231884057971
2022-05-22,0.038016901408450716
2022-05-21,0.030391346153846147
2022-05-20,0.1497818181818182
2022-05-19,0.1015084507042254
2022-05-18,0.054039694656488536
2022-05-17,0.06529411764705881
2022-05-16,0.031999999999999994
2022-05-15,0.09183392857142858
2022-05-14,0.19077656250000002
2022-05-13,0.19227747747747753
2022-05-12,0.1219343065693431
2022-05-11,0.08347299270072993
2022-05-10,0.10053493150684938
2022-05-09,0.12279279999999997
2022-05-08,0.16424925373134328
2022-05-07,0.15258125
2022-05-06,0.18570645161290325
2022-05-05,0.16942222222222222
2022-05-04,0.1795074468085106
2022-05-03,0.2179915492957746
2022-05-02,0.24350485436893193
2022-05-01,0.1894318181818182
2022-04-30,0.18490967741935485
2022-04-29,0.2122935779816514
2022-04-28,0.14154565217391302
2022-04-27,0.1518065040650406
2022-04-26,0.12338847926267278
2022-04-25,0.2251743589743589
2022-04-24,0.18285890410958908
2022-04-23,0.008000000000000005
2022-04-22,0.09869385964912282
2022-04-21,0.16186990291262124
2022-04-20,0.16834314285714272
2022-04-19,0.10175567010309279
2022-04-18,0.07394205607476634
2022-04-17,0.20647323943661974
2022-04-16,0.19976307692307696
2022-04-15,0.059755128205128225
2022-04-14,0.15225530726256983
2022-04-13,0.09827977528089887
2022-04-12,0.14719680851063827
2022-04-11,0.16847094017094016
2022-04-10,0.24985500000000008
2022-04-09,0.39913333333333334
2022-04-08,0.23967427385892104
2022-04-07,0.22554097222222225
2022-04-06,0.16300312499999994
2022-04-05,0.16069464285714283
2022-04-04,0.21476948051948047
2022-04-03,0.21998783783783787
2022-04-02,0.23069999999999996
2022-04-01,0.11073893805309735
2022-03-31,0.22611956521739127
2022-03-30,0.08468775510204078
2022-03-29,0.21588932038834957
2022-03-28,0.21659642857142858
2022-03-27,0.09524285714285714
2022-03-26,0.23239213483146062
2022-03-25,0.21347625000000003
2022-03-24,0.24246199999999998
2022-03-23,0.2131341085271318
2022-03-22,0.2427532110091741
2022-03-21,0.1549333333333333
2022-03-20,0.049061363636363625
2022-03-19,0.32520784313725487
2022-03-18,0.23095
2022-03-17,0.25826790123456783
2022-03-16,0.12864024390243906
2022-03-15,0.1512646464646465
2022-03-14,-0.0121223404255319
2022-03-13,0.20072682926829266
2022-03-12,0.09793829787234042
2022-03-11,0.05380319148936173
2022-03-10,0.1482666666666667
2022-03-09,0.1967348837209303
2022-03-08,0.17293168316831686
2022-03-07,0.18534761904761904
2022-03-06,0.3150392156862745
2022-03-05,0.32806571428571435
2022-03-04,0.23237102803738316
2022-03-03,0.2190788888888889
2022-03-02,0.19726321839080463
2022-03-01,0.23965921052631578
2022-02-28,0.16463398058252424
2022-02-27,0.3403666666666667
2022-02-26,0.10354545454545455
2022-02-25,0.15709180327868855
2022-02-24,0.02512735849056602
2022-02-23,0.11837012987012985
2022-02-22,0.16806796116504852
2022-02-21,0.11066904761904761
2022-02-20,0.21210645161290323
2022-02-19,0.21690810810810812
2022-02-18,0.16999764705882356
2022-02-17,0.1262666666666666
2022-02-16,0.160448
2022-02-15,0.3070681818181818
2022-02-14,0.23749649122807015
2022-02-13,0.150466
2022-02-12,0.07894032258064516
2022-02-11,0.09510202020202023
2022-02-10,0.1361647058823529
2022-02-09,0.18228735632183912
2022-02-08,0.21550818181818185
2022-02-07,0.1543867469879518
2022-02-06,0.30198
2022-02-05,0.36049436619718306
2022-02-04,0.22865185185185177
2022-02-03,0.133303
2022-02-02,0.1430885416666666
2022-02-01,0.16290964912280698
2022-01-31,0.18056870229007632
2022-01-30,0.2003644736842105
2022-01-29,0.17240909090909093
2022-01-28,0.17438288770053476
2022-01-27,0.11644068441064641
2022-01-26,0.18145859872611458
2022-01-25,0.14741019108280254
2022-01-24,0.10308780487804879
2022-01-23,0.1164770491803279
2022-01-22,0.18749866666666667
2022-01-21,0.09391823899371074
2022-01-20,0.2065144230769231
2022-01-19,0.12295148514851484
2022-01-18,0.16060707070707067
2022-01-17,0.2636083333333334
2022-01-16,0.08502403846153844
2022-01-15,0.19010400000000002
2022-01-14,0.23568159509202458
2022-01-13,0.11483910256410258
2022-01-12,0.1854503401360544
2022-01-11,0.20242293577981652
2022-01-10,0.19171066666666664
2022-01-09,0.16549999999999992
2022-01-08,0.2548518987341773
2022-01-07,0.10092074074074076
2022-01-06,0.14448632478632475
2022-01-05,0.16069480519480522
2022-01-04,0.09410928571428573
2022-01-03,0.16416384364820827
2022-01-02,0.20710904522613066
2022-01-01,0.2671971014492753
2021-12-31,0.19322265624999996
2021-12-30,0.11308780487804881
2021-12-29,0.15672754491017965
2021-12-28,0.22942761904761902
2021-12-27,0.1626775862068966
2021-12-26,0.19409649122807016
2021-12-25,0.49396181818181817
2021-12-24,0.3235686746987952
2021-12-23,0.22458831168831167
2021-12-22,0.22472514970059884
2021-12-21,0.14964705882352936
2021-12-20,0.14515784313725483
2021-12-19,0.3033746031746031
2021-12-18,0.25750961538461536
2021-12-17,0.18930530973451332
2021-12-16,0.2409140350877193
2021-12-15,0.22540784313725498
2021-12-14,0.13121804511278193
2021-12-13,0.18570454545454543
2021-12-12,0.12193333333333334
2021-12-11,0.2123422535211268
2021-12-10,0.23608990825688075
2021-12-09,0.10915981308411216
2021-12-08,0.2819009803921569
2021-12-07,0.18237844827586222
2021-12-06,0.22763229813664593
2021-12-05,0.22767536231884056
2021-12-04,0.2972279411764706
2021-12-03,0.1970863247863248
2021-12-02,0.11778534482758626
2021-12-01,0.1873478260869565
2021-11-30,0.14896938775510207
2021-11-29,0.18965360824742272
2021-11-28,0.40625454545454537
2021-11-27,0.11916808510638302
2021-11-26,0.11185632183908048
2021-11-25,0.3170967213114754
2021-11-24,0.2850295918367347
2021-11-23,0.2042706349206349
2021-11-22,0.2183822580645161
2021-11-21,0.22259358974358984
2021-11-20,0.23231884057971017
2021-11-19,0.18514227642276426
2021-11-18,0.18521406249999997
2021-11-17,0.20722035398230085
2021-11-16,0.20962325581395347
2021-11-15,0.16346423841059612
2021-11-14,0.25285517241379313
2021-11-13,0.2708536231884057
2021-11-12,0.25609224806201536
2021-11-11,0.2549152317880793
2021-11-10,0.18299788359788358
2021-11-09,0.16718855721393036
2021-11-08,0.16378433179723503
2021-11-07,0.22272344827586196
2021-11-06,0.2538559633027523
2021-11-05,0.2368247191011235
2021-11-04,0.23281744966442947
2021-11-03,0.16961000000000004
2021-11-02,0.1842639024390244
2021-11-01,0.2278996168582375
2021-10-31,0.2962767676767676
2021-10-30,0.3528442105263158
2021-10-29,0.15234021164021164
2021-10-28,0.20738320000000002
2021-10-27,0.14714011299435031
2021-10-26,0.19221428571428567
2021-10-25,0.22912207792207775
2021-10-24,0.2817907692307691
2021-10-23,0.25029833333333334
2021-10-22,0.23788023952095796
2021-10-21,0.1913472222222222
2021-10-20,0.11220344827586208
2021-10-19,0.17517589285714288
2021-10-18,0.2341702702702702
2021-10-17,0.250823469387755
2021-10-16,0.2239662162162162
2021-10-15,0.10109084507042256
2021-10-14,0.16947663551401868
2021-10-13,0.1660459770114942
2021-10-12,0.2136469565217391
2021-10-11,0.24180526315789477
2021-10-10,0.29272153846153853
2021-10-09,0.3452380952380953
2021-10-08,0.2047944444444444
2021-10-07,0.18862262773722627
2021-10-06,0.22984615384615387
2021-10-05,0.09669204545454538
2021-10-04,0.15177478991596638
2021-10-03,0.26768032786885243
2021-10-02,0.30771379310344826
2021-10-01,0.22241170212765965
2021-09-30,0.25163444444444444
